STN,CMP,NetCode,Latitude,Longitude,Elevation,BuiltDate,Instrument,Digitizer,SerialNum,PeriodSec,NrmFac,VelOut,VPC,Sens,Const,nPoles,nZeros,Pole1,Pole2,Pole3,Pole4,Pole5,Pole6,Pole7,Pole8,Pole9,Pole10,Pole11,Pole12,Pole13,Pole14,Pole15,Zero1,Zero2,Zero3,Zero4,Zero5,Zero6,Zero7,Zero8,Zero9,Zero10,Zero11,Zero12,Zero13,Zero14,Zero15,Truns,OutDate,Status,PermTemp,Modifier
LADK,BHE,KO,38.2,32.3648,1168,20070619,3T,CMG-DM24,T3W29/A596,120,2.304000E06,5992,3.176E-06,5.300401E-10,4.346841E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LADK,BHN,KO,38.2,32.3648,1168,20070619,3T,CMG-DM24,T3W29/A596,120,2.304000E06,5936,3.196E-06,5.384097E-10,4.279269E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LADK,BHZ,KO,38.2,32.3648,1168,20070619,3T,CMG-DM24,T3W29/A596,120,2.304000E06,5944,3.193E-06,5.371803E-10,4.289063E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LADK,HHE,KO,38.2,32.3648,1168,20070619,3T,CMG-DM24,T3W29/A596,120,2.304000E06,5992,3.176E-06,5.300401E-10,4.346841E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LADK,HHN,KO,38.2,32.3648,1168,20070619,3T,CMG-DM24,T3W29/A596,120,2.304000E06,5936,3.196E-06,5.384097E-10,4.279269E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LADK,HHZ,KO,38.2,32.3648,1168,20070619,3T,CMG-DM24,T3W29/A596,120,2.304000E06,5944,3.193E-06,5.371803E-10,4.289063E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAFA,AHE,KO,40.7598,29.3554,38,20110101,5T,CMG-DM24,T5418/A1246,100HZ,1.000000E00,0.508,3.199E-06,6.297244E-06,1.587996E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20121012,MODIFIED,PERM,Mehmet Yılmazer
LAFA,AHN,KO,40.7598,29.3554,38,20110101,5T,CMG-DM24,T5418/A1246,100HZ,1.000000E00,0.51,3.19E-06,6.254902E-06,1.598746E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20121012,MODIFIED,PERM,Mehmet Yılmazer
LAFA,AHZ,KO,40.7598,29.3554,38,20110101,5T,CMG-DM24,T5418/A1246,100HZ,1.000000E00,0.516,3.193E-06,6.187984E-06,1.616035E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20121012,MODIFIED,PERM,Mehmet Yılmazer
LAFA,HNE,KO,40.7598,29.3554,38,20110101,5T,CMG-DM24,T5418/A1246,100HZ,1.000000E00,0.508,3.199E-06,6.297244E-06,1.587996E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20121012,MODIFIED,PERM,Mehmet Yılmazer
LAFA,HNN,KO,40.7598,29.3554,38,20110101,5T,CMG-DM24,T5418/A1246,100HZ,1.000000E00,0.51,3.19E-06,6.254902E-06,1.598746E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20121012,MODIFIED,PERM,Mehmet Yılmazer
LAFA,HNZ,KO,40.7598,29.3554,38,20110101,5T,CMG-DM24,T5418/A1246,100HZ,1.000000E00,0.516,3.193E-06,6.187984E-06,1.616035E05,0,0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20121012,MODIFIED,PERM,Mehmet Yılmazer
LAFA,AHE,KO,40.7598,29.3554,38,20121012,5TD,CMG-CD24,T5BV0/C2571,100HZ,1.939600E09,1.016,3.077E-06,3.028543E-06,6.404400E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAFA,AHN,KO,40.7598,29.3554,38,20121012,5TD,CMG-CD24,T5BV0/C2571,100HZ,1.939600E09,1.02,3.067E-06,3.006863E-06,6.450577E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAFA,AHZ,KO,40.7598,29.3554,38,20121012,5TD,CMG-CD24,T5BV0/C2571,100HZ,1.939600E09,1.018,3.082E-06,3.027505E-06,6.406596E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAFA,HNE,KO,40.7598,29.3554,38,20121012,5TD,CMG-CD24,T5BV0/C2571,100HZ,1.939600E09,1.016,3.077E-06,3.028543E-06,6.404400E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAFA,HNN,KO,40.7598,29.3554,38,20121012,5TD,CMG-CD24,T5BV0/C2571,100HZ,1.939600E09,1.02,3.067E-06,3.006863E-06,6.450577E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAFA,HNZ,KO,40.7598,29.3554,38,20121012,5TD,CMG-CD24,T5BV0/C2571,100HZ,1.939600E09,1.018,3.082E-06,3.027505E-06,6.406596E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAP,BHE,KO,40.3703,26.7593,230,20071227,3ESP,CMG-DM24,T3P65/A116,30,2.304000E06,5936,3.199E-06,5.389151E-10,4.275256E15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAP,BHN,KO,40.3703,26.7593,230,20071227,3ESP,CMG-DM24,T3P65/A116,30,2.304000E06,5936,3.185E-06,5.365566E-10,4.294048E15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAP,BHZ,KO,40.3703,26.7593,230,20071227,3ESP,CMG-DM24,T3P65/A116,30,2.304000E06,5920,3.173E-06,5.359797E-10,4.298670E15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAP,HHE,KO,40.3703,26.7593,230,20071227,3ESP,CMG-DM24,T3P65/A116,30,2.304000E06,5936,3.199E-06,5.389151E-10,4.275256E15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAP,HHN,KO,40.3703,26.7593,230,20071227,3ESP,CMG-DM24,T3P65/A116,30,2.304000E06,5936,3.185E-06,5.365566E-10,4.294048E15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LAP,HHZ,KO,40.3703,26.7593,230,20071227,3ESP,CMG-DM24,T3P65/A116,30,2.304000E06,5920,3.173E-06,5.359797E-10,4.298670E15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LEF,BHE,KO,35.1118,32.8433,152,20070320,3T,CMG-DM24,T3W25/A598,120,2.304000E06,5966,3.192E-06,5.350318E-10,4.306286E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LEF,BHN,KO,35.1118,32.8433,152,20070320,3T,CMG-DM24,T3W25/A598,120,2.304000E06,5956,3.200E-06,5.372733E-10,4.288320E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LEF,BHZ,KO,35.1118,32.8433,152,20070320,3T,CMG-DM24,T3W25/A598,120,2.304000E06,5902,3.202E-06,5.425280E-10,4.246785E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LEF,HHE,KO,35.1118,32.8433,152,20070320,3T,CMG-DM24,T3W25/A598,120,2.304000E06,5966,3.192E-06,5.350318E-10,4.306286E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LEF,HHN,KO,35.1118,32.8433,152,20070320,3T,CMG-DM24,T3W25/A598,120,2.304000E06,5956,3.200E-06,5.372733E-10,4.288320E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LEF,HHZ,KO,35.1118,32.8433,152,20070320,3T,CMG-DM24,T3W25/A598,120,2.304000E06,5902,3.202E-06,5.425280E-10,4.246785E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LFK,BHE,KO,35.2832,33.5335,690,20070322,3ESP,CMG-DM24,T3P26/A538,120,2.304000E06,6010,3.176E-06,5.284526E-10,4.359899E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LFK,BHN,KO,35.2832,33.5335,690,20070322,3ESP,CMG-DM24,T3P26/A538,120,2.304000E06,5998,3.188E-06,5.315105E-10,4.334816E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LFK,BHZ,KO,35.2832,33.5335,690,20070322,3ESP,CMG-DM24,T3P26/A538,120,2.304000E06,5960,3.193E-06,5.357383E-10,4.300607E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LFK,HHE,KO,35.2832,33.5335,690,20070322,3ESP,CMG-DM24,T3P26/A538,120,2.304000E06,6010,3.176E-06,5.284526E-10,4.359899E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LFK,HHN,KO,35.2832,33.5335,690,20070322,3ESP,CMG-DM24,T3P26/A538,120,2.304000E06,5998,3.188E-06,5.315105E-10,4.334816E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LFK,HHZ,KO,35.2832,33.5335,690,20070322,3ESP,CMG-DM24,T3P26/A538,120,2.304000E06,5960,3.193E-06,5.357383E-10,4.300607E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LOD,BHE,KO,39.8884,32.7634,902,20070202,3T,CMG-DM24,T3Z33/A648,120,2.304000E06,5946,3.192E-06,5.368315E-10,4.291849E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LOD,BHN,KO,39.8884,32.7634,902,20070202,3T,CMG-DM24,T3Z33/A648,120,2.304000E06,6014,3.199E-06,5.319255E-10,4.331434E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LOD,BHZ,KO,39.8884,32.7634,902,20070202,3T,CMG-DM24,T3Z33/A648,120,2.304000E06,6000,3.197E-06,5.328333E-10,4.324054E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LOD,HHE,KO,39.8884,32.7634,902,20070202,3T,CMG-DM24,T3Z33/A648,120,2.304000E06,5946,3.192E-06,5.368315E-10,4.291849E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
LOD,HHN,KO,39.8884,32.7634,902,20070202,3T,CMG-DM24,T3Z33/A648,120,2.304000E06,6014,3.199E-06,5.319255E-10,4.331434E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özerr
LOD,HHZ,KO,39.8884,32.7634,902,20070202,3T,CMG-DM24,T3Z33/A648,120,2.304000E06,6000,3.197E-06,5.328333E-10,4.324054E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MALT,BHE,KO,38.3134,38.4273,1112,20111126,3T,CMG-DM24,T36921/A3171,120,2.304000E06,6036,3.203E-06,5.306494E-10,4.341850E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20161201,CLOSED,PERM,Mehmet Yılmazer
MALT,BHN,KO,38.3134,38.4273,1112,20111126,3T,CMG-DM24,T36921/A3171,120,2.304000E06,6014,3.195E-06,5.312604E-10,4.336856E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20161201,CLOSED,PERM,Mehmet Yılmazer
MALT,BHZ,KO,38.3134,38.4273,1112,20111126,3T,CMG-DM24,T36921/A3171,120,2.304000E06,5974,3.193E-06,5.344828E-10,4.310709E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20161201,CLOSED,PERM,Mehmet Yılmazer
MALT,HHE,KO,38.3134,38.4273,1112,20111126,3T,CMG-DM24,T36921/A3171,120,2.304000E06,6036,3.203E-06,5.306494E-10,4.341850E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20161201,CLOSED,PERM,Mehmet Yılmazer
MALT,HHN,KO,38.3134,38.4273,1112,20111126,3T,CMG-DM24,T36921/A3171,120,2.304000E06,6014,3.195E-06,5.312604E-10,4.336856E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20161201,CLOSED,PERM,Mehmet Yılmazer
MALT,HHZ,KO,38.3134,38.4273,1112,20111126,3T,CMG-DM24,T36921/A3171,120,2.304000E06,5974,3.193E-06,5.344828E-10,4.310709E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20161201,CLOSED,PERM,Mehmet Yılmazer
MALT,BHE,KO,38.3134,38.4273,1112,19980101,STS-2,Q380,xxx,300,6.00770E+7,1500,4.11558E-6,2.74372E-09,2.18962E+16,5,2,-0.037004j0.037016,-0.037004j-0.037016,-251.33j0,-131.04j-467.29,-131.04j467.29,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,RAD,20111126,CLOSED,PERM,Mehmet Yılmazer
MALT,BHN,KO,38.3134,38.4273,1112,19980101,STS-2,Q380,xxx,300,6.00770E+7,1500,4.11558E-6,2.74372E-09,2.18962E+16,5,2,-0.037004j0.037016,-0.037004j-0.037016,-251.33j0,-131.04j-467.29,-131.04j467.29,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,RAD,20111126,CLOSED,PERM,Mehmet Yılmazer
MALT,BHZ,KO,38.3134,38.4273,1112,19980101,STS-2,Q380,xxx,300,6.00770E+7,1500,4.11558E-6,2.74372E-09,2.18962E+16,5,2,-0.037004j0.037016,-0.037004j-0.037016,-251.33j0,-131.04j-467.29,-131.04j467.29,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,RAD,20111126,CLOSED,PERM,Mehmet Yılmazer
MALT,HHE,KO,38.3134,38.4273,1112,19980101,STS-2,Q380,xxx,300,6.00770E+7,1500,4.11558E-6,2.74372E-09,2.18962E+16,5,2,-0.037004j0.037016,-0.037004j-0.037016,-251.33j0,-131.04j-467.29,-131.04j467.29,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,RAD,20111126,CLOSED,PERM,Mehmet Yılmazer
MALT,HHN,KO,38.3134,38.4273,1112,19980101,STS-2,Q380,xxx,300,6.00770E+7,1500,4.11558E-6,2.74372E-09,2.18962E+16,5,2,-0.037004j0.037016,-0.037004j-0.037016,-251.33j0,-131.04j-467.29,-131.04j467.29,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,RAD,20111126,CLOSED,PERM,Mehmet Yılmazer
MALT,HHZ,KO,38.3134,38.4273,1112,19980101,STS-2,Q380,xxx,300,6.00770E+7,1500,4.11558E-6,2.74372E-09,2.18962E+16,5,2,-0.037004j0.037016,-0.037004j-0.037016,-251.33j0,-131.04j-467.29,-131.04j467.29,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,RAD,20111126,CLOSED,PERM,Mehmet Yılmazer
